399300|0|20130927|-1.000
399300|0|20131014|1.000
399300|0|20131114|-1.000
399300|0|20131204|1.000
399300|0|20131223|-1.000
399300|0|20131231|1.000
399300|0|20140120|-1.000
399300|0|20140220|1.000
399300|0|20140311|-1.000
399300|0|20140410|1.000
399300|0|20140521|-1.000
399300|0|20140529|1.000
399300|0|20140619|-1.000
399300|0|20140707|1.000
399300|0|20140718|-1.000
399300|0|20140805|1.000
399300|0|20140815|-1.000
399300|0|20140909|1.000
399300|0|20140922|-1.000
399300|0|20141009|1.000
399300|0|20141027|-1.000
399300|0|20150106|1.000
399300|0|20150120|-1.000
399300|0|20150428|1.000
399300|0|20150508|-1.000
399300|0|20150609|1.000
399300|0|20150709|-1.000
399300|0|20150724|1.000
399300|0|20150803|-1.000
399300|0|20150814|1.000
399300|0|20150826|-1.000
399300|0|20150909|1.000
399300|0|20150929|-1.000
399300|0|20151026|1.000
399300|0|20151103|-1.000
399300|0|20151109|1.000
399300|0|20151130|-1.000
399300|0|20151223|1.000
399300|0|20160127|-1.000
399300|0|20160222|1.000
399300|0|20160229|-1.000
399300|0|20160307|1.000
399300|0|20160315|-1.000
399300|0|20160321|1.000
399300|0|20160329|-1.000
399300|0|20160405|1.000
399300|0|20160420|-1.000
399300|0|20160504|1.000
399300|0|20160512|-1.000
399300|0|20160603|1.000
399300|0|20160615|-1.000
399300|0|20160713|1.000
399300|0|20160801|-1.000
399300|0|20160816|1.000
399300|0|20160825|-1.000
399300|0|20160907|1.000
399300|0|20160927|-1.000
399300|0|20161024|1.000
399300|0|20161031|-1.000
399300|0|20161129|1.000
399300|0|20161226|-1.000
399300|0|20170105|1.000
399300|0|20170116|-1.000
399300|0|20170223|1.000
399300|0|20170313|-1.000
399300|0|20170407|1.000
399300|0|20170511|-1.000
399300|0|20170627|1.000
399300|0|20170705|-1.000
399300|0|20170802|1.000
399300|0|20170811|-1.000
399300|0|20170828|1.000
399300|0|20170908|-1.000
399300|0|20170921|1.000
399300|0|20170928|-1.000
399300|0|20171122|1.000
399300|0|20171208|-1.000
399300|0|20180126|1.000
399300|0|20180209|-1.000
399300|0|20180312|1.000
399300|0|20180329|-1.000
399300|0|20180411|1.000
399300|0|20180418|-1.000
399300|0|20180521|1.000
399300|0|20180530|-1.000
399300|0|20180607|1.000
399300|0|20180706|-1.000
399300|0|20180724|1.000
399300|0|20180820|-1.000
399300|0|20180904|1.000
399300|0|20180913|-1.000
399300|0|20180926|1.000
399300|0|20181019|-1.000
399300|0|20181102|1.000
399300|0|20181112|-1.000
399300|0|20181119|1.000
399300|0|20181127|-1.000
399300|0|20181203|1.000
399300|0|20181210|-1.000
399300|0|20181225|0.000
